Time,Velocity
1.935,861.673518817426
1.936,861.477198037832
1.937,861.280921985512
1.938,861.084690640843
1.939,860.888504001173
1.94,860.692362073084
1.941,860.496264828277
1.942,860.300212260356
1.943,860.104204356044
1.944,859.908241110788
1.945,859.712322515601
1.946,859.516448558548
1.947,859.320619242018
1.948,859.124834528553
1.949,858.929094425373
1.95,858.73339892705
1.951,858.537748005034
1.952,858.342141663979
1.953,858.146579889706
1.954,857.951062674684
1.955,857.755589999913
1.956,857.560161882767
1.957,857.364778282879
1.958,857.169439190987
1.959,856.97414460437
1.96,856.778894516003
1.961,856.58368891769
1.962,856.388527801595
1.963,856.193411134482
1.964,855.998338926311
1.965,855.80331116033
1.966,855.608327848429
1.967,855.413388952508
1.968,855.218494459438
1.969,855.023644370315
1.97,854.828838675969
1.971,854.634077365058
1.972,854.439360426167
1.973,854.244687849085
1.974,854.050059626579
1.975,853.855475748163
1.976,853.660936210433
1.977,853.46644098457
1.978,853.271990066862
1.979,853.077583454461
1.98,852.883221132232
1.981,852.688903088718
1.982,852.494629328521
1.983,852.300399825734
1.984,852.106214575541
1.985,851.91207356572
1.986,851.717976788141
1.987,851.52392424367
1.988,851.329915902621
1.989,851.135951765917
1.99,850.942031819067
1.991,850.748156055458
1.992,850.554324468655
1.993,850.360537035906
1.994,850.166793760575
1.995,849.973094633548
1.996,849.779439642847
1.997,849.585828767122
1.998,849.392262002224
1.999,849.198739343148
2,849.005260771053
2.001,848.81182629609
2.002,848.618435886969
2.003,848.425089542979
2.004,848.231787245715
2.005,848.038528985762
2.006,847.84531476086
2.007,847.652144572096
2.008,847.459018379505
2.009,847.265936187904
2.01,847.072897995533
2.011,846.879903773648
2.012,846.686953521804
2.013,846.494047230894
2.014,846.301184888706
2.015,846.108366488362
2.016,845.915592033789
2.017,845.722861489196
2.018,845.530174851435
2.019,845.337532127017
2.02,845.144933274995
2.021,844.952378306133
2.022,844.759867205459
2.023,844.567399957732
2.024,844.374976573634
2.025,844.182597025311
2.026,843.990261300667
2.027,843.797969409422
2.028,843.605721323626
2.029,843.413517039951
2.03,843.221356548262
2.031,843.029239839146
2.032,842.837166899571
2.033,842.645137723486
2.034,842.453152305398
2.035,842.261210617389
2.036,842.069312678347
2.037,841.877458459232
2.038,841.685647945919
2.039,841.493881130559
2.04,841.302158008697
2.041,841.110478574967
2.042,840.918842809824
2.043,840.727250703998
2.044,840.535702267193
2.045,840.344197461934
2.046,840.152736287879
2.047,839.961318735861
2.048,839.769944800036
2.049,839.578614462578
2.05,839.387327715514
2.051,839.196084549802
2.052,839.004884959875
2.053,838.813728926859
2.054,838.622616444125
2.055,838.431547504179
2.056,838.240522107868
2.057,838.04954023622
2.058,837.858601862182
2.059,837.667706995022
2.06,837.476855615922
2.061,837.286047718247
2.062,837.095283287227
2.063,836.904562322615
2.064,836.713884807173
2.065,836.523250729014
2.066,836.332660095295
2.067,836.142112883048
2.068,835.951609075485
2.069,835.761148678586
2.07,835.570731673943
2.071,835.380358055553
2.072,835.190027815027
2.073,834.999740935529
2.074,834.809497408485
2.075,834.619297230163
2.076,834.429140403694
2.077,834.239026883712
2.078,834.048956680763
2.079,833.858929788572
2.08,833.668946189914
2.081,833.479005871265
2.082,833.289108833877
2.083,833.099255066235
2.084,832.909444552155
2.085,832.71967728072
2.086,832.529953251622
2.087,832.340272449892
2.088,832.150634863209
2.089,831.961040480301
2.09,831.771489307471
2.091,831.581981307242
2.092,831.392516497874
2.093,831.203094843602
2.094,831.013716347597
2.095,830.824380996984
2.096,830.635088791599
2.097,830.445839705568
2.098,830.256633736445
2.099,830.067470872955
2.1,829.878351106137
2.101,829.689274428988
2.102,829.500240830151
2.103,829.311250293198
2.104,829.122302811188
2.105,828.933398383467
2.106,828.744536991184
2.107,828.555718622837
2.108,828.366943283973
2.109,828.178210952661
2.11,827.989521627563
2.111,827.800875283592
2.112,827.612271923411
2.113,827.423711535405
2.114,827.23519410865
2.115,827.046719631475
2.116,826.858288104023
2.117,826.669899502455
2.118,826.481553825481
2.119,826.293251064798
2.12,826.104991200783
2.121,825.916774234232
2.122,825.728600151862
2.123,825.540468936918
2.124,825.35238058886
2.125,825.164335098301
2.126,824.976332451084
2.127,824.788372633161
2.128,824.600455645615
2.129,824.412581473915
2.13,824.224750116658
2.131,824.036961541151
2.132,823.84921575241
2.133,823.661512741882
2.134,823.473852494525
2.135,823.286235000523
2.136,823.09866026284
2.137,822.911128251196
2.138,822.723638962884
2.139,822.5361923923
2.14,822.348788525984
2.141,822.161427357683
2.142,821.974108889353
2.143,821.786833091895
2.144,821.59959995679
2.145,821.412409480806
2.146,821.225261643348
2.147,821.038156450855
2.148,820.851093884002
2.149,820.664073931358
2.15,820.47709660065
2.151,820.290161862525
2.152,820.103269719307
2.153,819.916420160359
2.154,819.729613164365
2.155,819.54284873348
2.156,819.356126865604
2.157,819.169447539969
2.158,818.982810733781
2.159,818.796216456154
2.16,818.609664689172
2.161,818.423155433638
2.162,818.236688665949
2.163,818.050264386804
2.164,817.863882584138
2.165,817.677543239218
2.166,817.491246364181
2.167,817.304991928405
2.168,817.118779927894
2.169,816.932610361413
2.17,816.746483211925
2.171,816.560398464591
2.172,816.37435611188
2.173,816.188356149378
2.174,816.002398559594
2.175,815.816483337808
2.176,815.630610488543
2.177,815.444779972019
2.178,815.25899179413
2.179,815.073245943479
2.18,814.887542416001
2.181,814.701881205915
2.182,814.516262282826
2.183,814.330685652224
2.184,814.145151311391
2.185,813.959659228572
2.186,813.774209405529
2.187,813.588801828764
2.188,813.40343650569
2.189,813.218113411269
2.19,813.032832542336
2.191,812.847593874075
2.192,812.662397424048
2.193,812.47724316337
2.194,812.292131086489
2.195,812.107061194691
2.196,811.922033469374
2.197,811.737047890237
2.198,811.552104463397
2.199,811.367203172511
2.2,811.1823440118
2.201,810.997526991442
2.202,810.812752059902
2.203,810.628019224568
2.204,810.443328475504
2.205,810.258679810333
2.206,810.074073218803
2.207,809.889508680436
2.208,809.704986202875
2.209,809.520505763712
2.21,809.336067359536
2.211,809.151670972966
2.212,808.967316598819
2.213,808.783004230452
2.214,808.598733852429
2.215,808.414505455669
2.216,808.230319044203
2.217,808.046174584466
2.218,807.862072089275
2.219,807.678011528767
2.22,807.493992904039
2.221,807.310016213639
2.222,807.126081428987
2.223,806.942188551447
2.224,806.7583375691
2.225,806.574528471541
2.226,806.390761243353
2.227,806.207035893071
2.228,806.023352401136
2.229,805.839710754646
2.23,805.656110949564
2.231,805.472552979448
2.232,805.289036827376
2.233,805.10556247961
2.234,804.92212994474
2.235,804.738739196052
2.236,804.555390245559
2.237,804.372083058401
2.238,804.188817635745
2.239,804.00559396948
2.24,803.822412050425
2.241,803.639271877344
2.242,803.456173419443
2.243,803.273116678898
2.244,803.090101649084
2.245,802.907128313679
2.246,802.724196666937
2.247,802.541306703487
2.248,802.35845841398
2.249,802.17565178112
2.25,801.992886797363
2.251,801.810163456604
2.252,801.627481758905
2.253,801.444841670412
2.254,801.262243192611
2.255,801.079686319091
2.256,800.897171057273
2.257,800.714697356819
2.258,800.532265231198
2.259,800.349874669061
2.26,800.167525660761
2.261,799.985218206631
2.262,799.802952282001
2.263,799.620727879945
2.264,799.438544994181
2.265,799.256403612947
2.266,799.074303731511
2.267,798.89224533544
2.268,798.710228424077
2.269,798.528252980809
2.27,798.346318998697
2.271,798.164426458741
2.272,797.982575363715
2.273,797.800765716475
2.274,797.618997476475
2.275,797.437270652355
2.276,797.255585236215
2.277,797.073941207743
2.278,796.892338569045
2.279,796.710777311787
2.28,796.529257413265
2.281,796.347778886062
2.282,796.166341714141
2.283,795.984945879661
2.284,795.803591357944
2.285,795.622278157535
2.286,795.441006272604
2.287,795.259775687806
2.288,795.078586388551
2.289,794.897438376909
2.29,794.716331641972
2.291,794.535266168688
2.292,794.354241944701
2.293,794.173258986651
2.294,793.992317242052
2.295,793.811416723903
2.296,793.630557429281
2.297,793.449739331934
2.298,793.268962430681
2.299,793.088226714102
2.3,792.90753217497
2.301,792.726878812442
2.302,792.54626660462
2.303,792.365695551841
2.304,792.185165630396
2.305,792.004676838497
2.306,791.82422915952
2.307,791.643822591869
2.308,791.463457134717
2.309,791.283132768006
2.31,791.102849480138
2.311,790.922607273295
2.312,790.742406132939
2.313,790.562246058605
2.314,790.38212701641
2.315,790.202049018621
2.316,790.022012056896
2.317,789.842016107943
2.318,789.662061168192
2.319,789.48214722427
2.32,789.302274276765
2.321,789.122442315814
2.322,788.942651323823
2.323,788.762901304123
2.324,788.583192231979
2.325,788.403524120049
2.326,788.223896923653
2.327,788.044310663716
2.328,787.864765318155
2.329,787.685260885331
2.33,787.505797343944
2.331,787.326374698989
2.332,787.146992936023
2.333,786.967652045011
2.334,786.78835200452
2.335,786.609092814041
2.336,786.429874474512
2.337,786.250696956716
2.338,786.071560259525
2.339,785.892464377832
2.34,785.713409311455
2.341,785.534395036984
2.342,785.355421537328
2.343,785.176488819281
2.344,784.997596872878
2.345,784.818745663245
2.346,784.639935207178
2.347,784.461165493965
2.348,784.282436503884
2.349,784.103748230969
2.35,783.92510067904
2.351,783.746493825536
2.352,783.567927663763
2.353,783.389402197377
2.354,783.210917392835
2.355,783.032473258088
2.356,782.854069785846
2.357,782.675706962808
2.358,782.497384769098
2.359,782.319103208769
2.36,782.140862270115
2.361,781.962661942619
2.362,781.784502212528
2.363,781.60638308817
2.364,781.428304531193
2.365,781.25026655638
2.366,781.072269139445
2.367,780.894312284057
2.368,780.716395967237
2.369,780.538520186361
2.37,780.360684935392
2.371,780.182890202433
2.372,780.005135978887
2.373,779.827422259265
2.374,779.649749023617
2.375,779.472116269891
2.376,779.294523992675
2.377,779.116972167068
2.378,778.939460792678
2.379,778.761989862021
2.38,778.584559363999
2.381,778.407169295952
2.382,778.229819638986
2.383,778.052510394927
2.384,777.875241541404
2.385,777.698013072916
2.386,777.520824988461
2.387,777.343677266341
2.388,777.166569903852
2.389,776.98950289507
2.39,776.812476221385
2.391,776.635489878012
2.392,776.458543880306
2.393,776.281638184967
2.394,776.104772793871
2.395,775.927947707399
2.396,775.751162906929
2.397,775.574418379406
2.398,775.397714126275
2.399,775.221050131846
2.4,775.044426384555
2.401,774.867842887393
2.402,774.691299626298
2.403,774.51479658305
2.404,774.338333751327
2.405,774.161911130759
2.406,773.985528714815
2.407,773.809186472699
2.408,773.632884408617
2.409,773.456622518574
2.41,773.280400783417
2.411,773.104219193927
2.412,772.928077748568
2.413,772.751976449597
2.414,772.575915259406
2.415,772.39989417973
2.416,772.223913215526
2.417,772.047972354843
2.418,771.872071557807
2.419,771.696210837092
2.42,771.520390181683
2.421,771.344609588453
2.422,771.168869041145
2.423,770.993168537277
2.424,770.817508058388
2.425,770.64188759858
2.426,770.466307141357
2.427,770.29076669822
2.428,770.115266245344
2.429,769.939805772931
2.43,769.764385281263
2.431,769.589004756449
2.432,769.413664191002
2.433,769.238363574612
2.434,769.063102899622
2.435,768.887882152766
2.436,768.712701341389
2.437,768.537560433279
2.438,768.362459423557
2.439,768.187398314666
2.44,768.012377090832
2.441,767.837395760645
2.442,767.662454281384
2.443,767.487552666274
2.444,767.312690904478
2.445,767.137868972436
2.446,766.963086874492
2.447,766.788344603445
2.448,766.613642145085
2.449,766.438979497019
2.45,766.264356636147
2.451,766.0897735653
2.452,765.915230270357
2.453,765.740726742061
2.454,765.566262968997
2.455,765.391838952236
2.456,765.217454687131
2.457,765.043110131883
2.458,764.868805299654
2.459,764.694540190451
2.46,764.520314771282
2.461,764.346129048854
2.462,764.17198300949
2.463,763.997876645872
2.464,763.823809938757
2.465,763.649782895085
2.466,763.475795504199
2.467,763.301847759083
2.468,763.127939633185
2.469,762.954071139139
2.47,762.780242253877
2.471,762.606452968301
2.472,762.432703287697
2.473,762.258993188294
2.474,762.085322670557
2.475,761.911691719119
2.476,761.738100339898
2.477,761.564548499918
2.478,761.391036203526
2.479,761.2175634506
2.48,761.04413021051
2.481,760.870736486799
2.482,760.697382271985
2.483,760.524067554811
2.484,760.350792321199
2.485,760.17755656982
2.486,760.004360298875
2.487,759.831203496791
2.488,759.658086127028
2.489,759.485008204344
2.49,759.311969715923
2.491,759.138970650595
2.492,758.966011000746
2.493,758.79309075675
2.494,758.620209910783
2.495,758.447368460175
2.496,758.274566382326
2.497,758.101803669525
2.498,757.929080329961
2.499,757.756396330238
2.5,757.58375167822
2.501,757.411146355242
2.502,757.238580352642
2.503,757.066053660131
2.504,756.89356628549
2.505,756.721118205369
2.506,756.54870940992
2.507,756.376339910173
2.508,756.204009685589
2.509,756.031718709408
2.51,755.859466985025
2.511,755.687254513618
2.512,755.515081275209
2.513,755.342947267393
2.514,755.170852478633
2.515,754.998796895801
2.516,754.826780527449
2.517,754.654803344069
2.518,754.482865342434
2.519,754.310966513154
2.52,754.139106852938
2.521,753.967286352928
2.522,753.79550499597
2.523,753.623762777925
2.524,753.452059693326
2.525,753.280395744669
2.526,753.108770908898
2.527,752.937185167251
2.528,752.765638513659
2.529,752.594130943464
2.53,752.422662451272
2.531,752.251233020647
2.532,752.079842658137
2.533,751.908491333058
2.534,751.737179047028
2.535,751.565905792983
2.536,751.39467157683
2.537,751.223476354531
2.538,751.052320137167
2.539,750.881202913677
2.54,750.710124676562
2.541,750.539085406611
2.542,750.368085109788
2.543,750.197123775196
2.544,750.026201388048
2.545,749.855317938264
2.546,749.684473432909
2.547,749.513667855089
2.548,749.34290118601
2.549,749.172173424625
2.55,749.001484560239
2.551,748.830834586653
2.552,748.660223495481
2.553,748.489651276344
2.554,748.319117917824
2.555,748.148623417871
2.556,747.978167771219
2.557,747.807750955686
2.558,747.637372965797
2.559,747.467033797883
2.56,747.296733446193
2.561,747.126471883562
2.562,746.956249119055
2.563,746.786065142247
2.564,746.615919937696
2.565,746.445813500152
2.566,746.275745816071
2.567,746.105716887532
2.568,745.935726690982
2.569,745.765775222904
2.57,745.595862477142
2.571,745.425988446617
2.572,745.256153123212
2.573,745.08635648201
2.574,744.916598526535
2.575,744.746879245847
2.576,744.577198642253
2.577,744.407556689781
2.578,744.237953386603
2.579,744.068388718329
2.58,743.898862676753
2.581,743.729375269191
2.582,743.55992647474
2.583,743.390516283669
2.584,743.221144688999
2.585,743.051811687508
2.586,742.882517263022
2.587,742.713261414176
2.588,742.544044125749
2.589,742.374865391055
2.59,742.205725215943
2.591,742.036623567251
2.592,741.867560442437
2.593,741.698535839793
2.594,741.529549752919
2.595,741.36060216338
2.596,741.191693075334
2.597,741.022822465233
2.598,740.853990339128
2.599,740.685196673827
2.6,740.516441462139
2.601,740.347724703013
2.602,740.17904638843
2.603,740.010406502183
2.604,739.841805032294
2.605,739.673241986693
2.606,739.504717340766
2.607,739.336231100545
2.608,739.167783236892
2.609,738.999373751938
2.61,738.831002633379
2.611,738.662669875622
2.612,738.494375473288
2.613,738.326119410303
2.614,738.157901680605
2.615,737.989722279578
2.616,737.821581203778
2.617,737.653478419934
2.618,737.485413937126
2.619,737.31738774319
2.62,737.149399834228
2.621,736.981450195719
2.622,736.813538818737
2.623,736.645665705051
2.624,736.477830837676
2.625,736.31003420945
2.626,736.142275810045
2.627,735.974555635244
2.628,735.806873670793
2.629,735.639229915047
2.63,735.471624354098
2.631,735.304056989119
2.632,735.136527811614
2.633,734.969036791838
2.634,734.80158393283
2.635,734.63416922289
2.636,734.466792668976
2.637,734.299454245379
2.638,734.132153946231
2.639,733.964891761617
2.64,733.797667689815
2.641,733.630481717448
2.642,733.46333383507
2.643,733.296224033039
2.644,733.129152308109
2.645,732.962118641793
2.646,732.795123030472
2.647,732.628165472076
2.648,732.46124595113
2.649,732.294364456228
2.65,732.127520981587
2.651,731.960715519999
2.652,731.793948061132
2.653,731.627218596435
2.654,731.460527112745
2.655,731.293873612072
2.656,731.127258086403
2.657,730.960680507863
2.658,730.794140889858
2.659,730.627639213074
2.66,730.461175470651
2.661,730.294749654507
2.662,730.128361757507
2.663,729.96201176996
2.664,729.795699683145
2.665,729.629425488302
2.666,729.463189177038
2.667,729.296990746892
2.668,729.130830186321
2.669,728.964707475742
2.67,728.798622624086
2.671,728.632575610127
2.672,728.466566430251
2.673,728.300595068818
2.674,728.134661526405
2.675,727.968765793841
2.676,727.802907866664
2.677,727.637087716476
2.678,727.471305349262
2.679,727.305560756302
2.68,727.139853925391
2.681,726.97418484415
2.682,726.808553512534
2.683,726.642959920655
2.684,726.477404048732
2.685,726.311885892994
2.686,726.146405449134
2.687,725.980962702808
2.688,725.815557654302
2.689,725.650190289258
2.69,725.484860611006
2.691,725.31956858734
2.692,725.154314216533
2.693,724.989097504188
2.694,724.823918429284
2.695,724.658776983433
2.696,724.493673164033
2.697,724.328606967484
2.698,724.163578376348
2.699,723.998587380487
2.7,723.833633982206
2.701,723.668718161149
2.702,723.503839921989
2.703,723.33899925092
2.704,723.174196129381
2.705,723.009430559798
2.706,722.84470253292
2.707,722.680012035045
2.708,722.515359062703
2.709,722.350743605925
2.71,722.186165667576
2.711,722.021625213099
2.712,721.857122256533
2.713,721.692656774986
2.714,721.528228768913
2.715,721.363838237313
2.716,721.199485149176
2.717,721.035169503577
2.718,720.870891295481
2.719,720.706650514806
2.72,720.542447155918
2.721,720.37828120518
2.722,720.214152662467
2.723,720.050061508518
2.724,719.886007735495
2.725,719.721991336528
2.726,719.558012308109
2.727,719.394070638552
2.728,719.230166320318
2.729,719.066299344983
2.73,718.902469705415
2.731,718.73867738478
2.732,718.574922389244
2.733,718.411204698607
2.734,718.247524302488
2.735,718.083881217733
2.736,717.920275410768
2.737,717.756706871271
2.738,717.5931756005
2.739,717.429681587603
2.74,717.266224826357
2.741,717.102805307161
2.742,716.939423023044
2.743,716.776077970744
2.744,716.612770130315
2.745,716.449499501594
2.746,716.286266064275
2.747,716.123069830089
2.748,715.95991077303
2.749,715.796788892252
2.75,715.633704181669
2.751,715.470656622342
2.752,715.307646227161
2.753,715.144672962591
2.754,714.981736825515
2.755,714.818837811793
2.756,714.655975929543
2.757,714.493151131529
2.758,714.330363430623
2.759,714.16761281801
2.76,714.004899283968
2.761,713.842222821485
2.762,713.67958342144
2.763,713.516981079833
2.764,713.354415779703
2.765,713.191887521643
2.766,713.029396286168
2.767,712.866942072529
2.768,712.704524868467
2.769,712.542144664642
2.77,712.379801470312
2.771,712.217495255101
2.772,712.055226016457
2.773,711.892993747375
2.774,711.730798449027
2.775,711.568640098614
2.776,711.406518705661
2.777,711.244434249046
2.778,711.082386711453
2.779,710.920376097771
2.78,710.758402401739
2.781,710.596465613522
2.782,710.43456571544
2.783,710.272702707388
2.784,710.110876578814
2.785,709.949087324008
2.786,709.787334925804
2.787,709.625619385603
2.788,709.463940695091
2.789,709.302298832875
2.79,709.140693804484
2.791,708.979125590173
2.792,708.817594193728
2.793,708.656099597275
2.794,708.494641792009
2.795,708.333220771528
2.796,708.171836539717
2.797,708.010489062869
2.798,707.849178346904
2.799,707.687904380348
2.8,707.526667156595
2.801,707.365466669807
2.802,707.204302910056
2.803,707.043175865392
2.804,706.882085524187
2.805,706.721031896682
2.806,706.560014956571
2.807,706.399034696888
2.808,706.238091115715
2.809,706.077184209025
2.81,705.916313963133
2.811,705.755480369881
2.812,705.594683419179
2.813,705.43392310018
2.814,705.273199412749
2.815,705.112512346463
2.816,704.951861897476
2.817,704.791248043823
2.818,704.630670787483
2.819,704.470130115913
2.82,704.309626021635
2.821,704.149158498643
2.822,703.988727542483
2.823,703.828333139587
2.824,703.667975273086
2.825,703.507653942272
2.826,703.347369149672
2.827,703.187120868642
2.828,703.026909095178
2.829,702.866733829465
2.83,702.706595056376
2.831,702.546492764193
2.832,702.386426948383
2.833,702.226397600115
2.834,702.0664047156
2.835,701.906448279101
2.836,701.746528288059
2.837,701.586644730292
2.838,701.426797607675
2.839,701.266986896558
2.84,701.107212587709
2.841,700.947474688129
2.842,700.787773173416
2.843,700.628108042291
2.844,700.468479295578
2.845,700.308886914447
2.846,700.149330891383
2.847,699.989811225565
2.848,699.8303279015
2.849,699.670880916112
2.85,699.51147026061
2.851,699.352095929479
2.852,699.192757906071
2.853,699.033456197503
2.854,698.874190777655
2.855,698.714961638824
2.856,698.555768784195
2.857,698.396612201838
2.858,698.23749190049
2.859,698.078407833044
2.86,697.919360011933
2.861,697.760348437206
2.862,697.601373090833
2.863,697.442433965876
2.864,697.283531045418
2.865,697.12466432989
2.866,696.965833824886
2.867,696.807039497012
2.868,696.648281337921
2.869,696.48955934911
2.87,696.330873523661
2.871,696.172223852371
2.872,696.013610325453
2.873,695.855032946608
2.874,695.696491681977
2.875,695.537986537209
2.876,695.37951751579
2.877,695.221084585562
2.878,695.062687751563
2.879,694.904327011484
2.88,694.746002347602
2.881,694.587713753439
2.882,694.429461231731
2.883,694.271244766865
2.884,694.113064342358
2.885,693.954919956189
2.886,693.796811620124
2.887,693.638739292603
2.888,693.480702983251
2.889,693.322702679662
2.89,693.164738372737
2.891,693.006810059936
2.892,692.848917746621
2.893,692.691061393856
2.894,692.533241004322
2.895,692.375456573398
2.896,692.217708104346
2.897,692.059995565009
2.898,691.90231896108
2.899,691.744678285694
2.9,691.587073540415
2.901,691.42950468674
2.902,691.271971728456
2.903,691.114474674011
2.904,690.957013494035
2.905,690.799588186123
2.906,690.642198744504
2.907,690.484845163783
2.908,690.327527428231
2.909,690.170245535927
2.91,690.012999477454
2.911,689.855789241564
2.912,689.698614819378
2.913,689.541476213364
2.914,689.3843734073
2.915,689.227306391627
2.916,689.070275165677
2.917,688.913279717979
2.918,688.756320045104
2.919,688.599396119923
2.92,688.44250795435
2.921,688.28565553393
2.922,688.12883884728
2.923,687.972057894147
2.924,687.815312659892
2.925,687.658603135552
2.926,687.50192932009
2.927,687.345291203337
2.928,687.188688781551
2.929,687.032122031137
2.93,686.875590956376
2.931,686.7190955468
2.932,686.562635791215
2.933,686.406211692925
2.934,686.249823230777
2.935,686.093470398897
2.936,685.937153191006
2.937,685.780871592441
2.938,685.624625612378
2.939,685.468415220891
2.94,685.312240420198
2.941,685.156101200011
2.942,684.999997555591
2.943,684.843929482966
2.944,684.687896954908
2.945,684.531899975785
2.946,684.375938536616
2.947,684.220012633521
2.948,684.064122244724
2.949,683.908267381111
2.95,683.752448021766
2.951,683.596664160747
2.952,683.440915797798
2.953,683.285202926919
2.954,683.129525522802
2.955,682.973883591374
2.956,682.81827712907
2.957,682.662706110456
2.958,682.507170542501
2.959,682.351670407363
2.96,682.196205699775
2.961,682.040776418716
2.962,681.885382553003
2.963,681.730024099031
2.964,681.574701042755
2.965,681.419413368843
2.966,681.264161077474
2.967,681.108944155333
2.968,680.953762608235
2.969,680.798616410697
2.97,680.643505569961
2.971,680.488430061039
2.972,680.333389882133
2.973,680.17838503448
2.974,680.023415497158
2.975,679.868481274274
2.976,679.713582351926
2.977,679.558718709603
2.978,679.403890356739
2.979,679.249097269931
2.98,679.094339449544
2.981,678.939616888058
2.982,678.784929586004
2.983,678.630277530314
2.984,678.475660696717
2.985,678.321079084778
2.986,678.166532688739
2.987,678.01202150769
2.988,677.85754553131
2.989,677.70310474613
2.99,677.54869914538
2.991,677.394328733073
2.992,677.239993487331
2.993,677.085693409798
2.994,676.931428483128
2.995,676.777198704335
2.996,676.623004068992
2.997,676.468844569347
2.998,676.314720196401
2.999,676.160630935362
3,676.006576783033
3.001,675.852557736635
3.002,675.698573772795
3.003,675.54462490012
3.004,675.390711102356
3.005,675.236832382702
3.006,675.082988720116
3.007,674.929180098893
3.008,674.775406524617
3.009,674.621667983783
3.01,674.467964468748
3.011,674.314295970133
3.012,674.160662485151
3.013,674.007064012795
3.014,673.853500521968
3.015,673.699972017719
3.016,673.546478497754
3.017,673.393019943448
3.018,673.239596355678
3.019,673.086207717112
3.02,672.932854021475
3.021,672.77953526077
3.022,672.626251433846
3.023,672.473002535215
3.024,672.319788545809
3.025,672.166609468781
3.026,672.013465294714
3.027,671.860356006126
3.028,671.707281604382
3.029,671.554242078977
3.03,671.401237421024
3.031,671.248267625691
3.032,671.095332684547
3.033,670.942432599851
3.034,670.78956734924
3.035,670.636736923138
3.036,670.483941333439
3.037,670.331180535214
3.038,670.17845456061
3.039,670.02576337419
3.04,669.8731069789
3.041,669.720485357962
3.042,669.567898510433
3.043,669.415346434879
3.044,669.262829109553
3.045,669.110346533914
3.046,668.957898699528
3.047,668.805485598793
3.048,668.653107229
3.049,668.500763566113
3.05,668.348454610027
3.051,668.196180356268
3.052,668.043940795832
3.053,667.891735920536
3.054,667.739565718452
3.055,667.5874301838
3.056,667.435329314312
3.057,667.283263092501
3.058,667.131231523091
3.059,666.979234586106
3.06,666.827272279055
3.061,666.675344599643
3.062,666.523451531153
3.063,666.371593073225
3.064,666.219769221224
3.065,666.06797995022
3.066,665.916225264544
3.067,665.764505168179
3.068,665.612819628784
3.069,665.461168654103
3.07,665.309552230836
3.071,665.157970355258
3.072,665.00642301031
3.073,664.854910197129
3.074,664.703431907537
3.075,664.551988132534
3.076,664.40057886538
3.077,664.249204087655
3.078,664.097863806305
3.079,663.946558005446
3.08,663.795286676207
3.081,663.644049808111
3.082,663.492847400196
3.083,663.341679436533
3.084,663.190545912937
3.085,663.039446820508
3.086,662.888382153194
3.087,662.737351919263
3.088,662.586356075502
3.089,662.435394637116
3.09,662.284467592497
3.091,662.133574926763
3.092,661.98271664064
3.093,661.831892726784
3.094,661.681103173214
3.095,661.530347970748
3.096,661.379627133036
3.097,661.22894062303
3.098,661.078288445815
3.099,660.927670592816
3.1,660.777087056983
3.101,660.626537831876
3.102,660.476022913739
3.103,660.325542287965
3.104,660.17509594838
3.105,660.024683895216
3.106,659.874306106109
3.107,659.723962580316
3.108,659.573653304768
3.109,659.42337827801
3.11,659.2731374954
3.111,659.122930943404
3.112,658.972758608057
3.113,658.822620488273
3.114,658.672516594567
3.115,658.522446880037
3.116,658.372411366908
3.117,658.222410026652
3.118,658.072442864514
3.119,657.922509865356
3.12,657.772611025905
3.121,657.622746335128
3.122,657.472915791918
3.123,657.323119383066
3.124,657.173357101825
3.125,657.023628937671
3.126,656.873934881225
3.127,656.724274941923
3.128,656.574649100088
3.129,656.425057339325
3.13,656.275499666838
3.131,656.125976067928
3.132,655.976486531297
3.133,655.82703105719
3.134,655.677609634763
3.135,655.528222253512
3.136,655.378868915586
3.137,655.22954960309
3.138,655.080264312929
3.139,654.93101303498
3.14,654.781795769135
3.141,654.632612504507
3.142,654.483463220072
3.143,654.334347920292
3.144,654.185266600009
3.145,654.036219255252
3.146,653.887205861382
3.147,653.738226421623
3.148,653.589280920664
3.149,653.440369356784
3.15,653.29149171825
3.151,653.14264800638
3.152,652.993838201658
3.153,652.845062301963
3.154,652.696320288611
3.155,652.547612166128
3.156,652.39893793179
3.157,652.250297559546
3.158,652.101691053638
3.159,651.953118403962
3.16,651.804579601904
3.161,651.65607464534
3.162,651.507603515704
3.163,651.359166215759
3.164,651.210762732263
3.165,651.062393059186
3.166,650.914057194634
3.167,650.765755130954
3.168,650.617486848082
3.169,650.469252349308
3.17,650.321051625327
3.171,650.172884667063
3.172,650.024751473631
3.173,649.876652027232
3.174,649.728586340963
3.175,649.58055437593
3.176,649.432556148606
3.177,649.284591634282
3.178,649.13666082997
3.179,648.988763732943
3.18,648.840900333363
3.181,648.693070628878
3.182,648.54527459648
3.183,648.397512241045
3.184,648.249783550924
3.185,648.102088517394
3.186,647.954427134053
3.187,647.806799397581
3.188,647.659205289471
3.189,647.511644807545
3.19,647.364117945271
3.191,647.216624689787
3.192,647.069165039352
3.193,646.921738981509
3.194,646.774346514713
3.195,646.626987626213
3.196,646.479662322147
3.197,646.332370567792
3.198,646.185112376768
3.199,646.037887732802
3.2,645.890696627869
3.201,645.74353907376
3.202,645.596415036429
3.203,645.449324522804
3.204,645.302267521144
3.205,645.155244024006
3.206,645.008254026479
